graph_id,src,dst,etype
457,15,21,0
457,16,21,0
457,17,20,0
457,18,20,0
457,19,21,1
457,20,21,0
458,0,10,2
458,1,2,1
458,1,7,3
458,2,4,0
458,2,3,0
458,2,5,0
458,6,10,0
458,6,12,1
458,7,10,1
458,7,18,3
458,8,10,0
458,9,10,0
458,10,11,0
458,10,12,0
458,13,19,0
458,14,19,0
458,15,16,0
458,15,19,0
458,17,19,0
458,18,19,1
459,0,10,2
459,1,5,0
459,2,5,0
459,3,5,0
459,4,5,1
459,4,7,3
459,6,10,0
459,6,12,1
459,7,10,1
459,7,16,3
459,8,10,0
459,9,10,0
459,10,11,0
459,10,12,0
459,13,17,0
459,14,17,0
459,15,17,0
459,16,17,1
459,17,18,0
459,17,19,0
460,0,10,2
460,1,2,1
460,1,7,3
460,2,4,0
460,2,3,0
460,2,5,0
460,6,10,0
460,6,12,1
460,7,10,1
460,7,16,3
460,8,10,0
460,9,10,0
460,10,11,0
460,10,12,0
460,13,17,0
460,14,17,0
460,15,17,0
460,16,17,1
460,17,18,0
460,17,19,0
461,0,10,2
461,1,5,0
461,2,5,0
461,3,5,0
461,4,5,1
461,4,7,3
461,6,10,0
461,6,12,1
461,7,10,1
461,7,19,3
461,8,10,0
461,9,10,0
461,10,11,0
461,10,12,0
461,13,18,0
461,13,20,0
461,14,15,0
461,15,20,0
461,16,20,0
461,17,20,0
461,18,20,0
461,19,20,1
462,0,10,2
462,1,2,1
462,1,7,3
462,2,4,0
462,2,3,0
462,2,5,0
462,6,10,0
462,6,12,1
462,7,10,1
462,7,18,3
462,8,10,0
462,9,10,0
462,10,11,0
462,10,12,0
462,13,14,0
462,13,20,0
462,14,21,0
462,15,21,0
462,16,21,0
462,17,21,0
462,18,21,1
462,19,21,0
463,0,10,2
463,1,5,0
463,2,5,0
463,3,5,0
463,4,5,1
463,4,7,3
463,6,10,0
463,6,12,1
463,7,10,1
463,7,16,3
463,8,10,0
463,9,10,0
463,10,11,0
463,10,12,0
463,13,20,0
463,14,20,0
463,15,20,0
463,16,20,1
463,17,18,0
463,17,21,0
463,18,20,0
463,19,20,0
464,0,10,2
464,1,2,1
464,1,7,3
464,2,4,0
464,2,3,0
464,2,5,0
464,6,10,0
464,6,12,1
464,7,10,1
464,7,19,3
464,8,10,0
464,9,10,0
464,10,11,0
464,10,12,0
464,13,21,0
464,14,21,0
464,15,21,0
464,16,21,0
464,17,20,0
464,18,20,0
464,19,21,1
464,20,21,0
465,0,10,2
465,1,5,0
465,2,5,0
465,3,5,0
465,4,5,1
465,4,7,3
465,6,10,0
465,6,12,1
465,7,10,1
465,7,18,3
465,8,10,0
465,9,10,0
465,10,11,0
465,10,12,0
465,13,19,0
465,14,19,0
465,15,16,0
465,15,19,0
465,17,19,0
465,18,19,1
466,0,12,2
466,1,2,1
466,1,7,3
466,2,4,0
466,2,3,0
466,2,5,0
466,6,12,0
466,6,10,1
466,7,12,1
466,7,16,3
466,8,12,0
466,9,12,0
466,10,12,0
466,11,12,0
466,13,17,0
466,14,17,0
466,15,17,0
466,16,17,1
466,17,18,0
466,17,19,0
467,0,12,2
467,1,5,0
467,2,5,0
467,3,5,0
467,4,5,1
467,4,7,3
467,6,12,0
467,6,10,1
467,7,12,1
467,7,16,3
467,8,12,0
467,9,12,0
467,10,12,0
467,11,12,0
467,13,17,0
467,14,17,0
467,15,17,0
467,16,17,1
467,17,18,0
467,17,19,0
468,0,12,2
468,1,2,1
468,1,7,3
468,2,4,0
468,2,3,0
468,2,5,0
468,6,12,0
468,6,10,1
468,7,12,1
468,7,19,3
468,8,12,0
468,9,12,0
468,10,12,0
468,11,12,0
468,13,18,0
468,13,20,0
468,14,15,0
468,15,20,0
468,16,20,0
468,17,20,0
468,18,20,0
468,19,20,1
469,0,12,2
469,1,5,0
469,2,5,0
469,3,5,0
469,4,5,1
469,4,7,3
469,6,12,0
469,6,10,1
469,7,12,1
469,7,18,3
469,8,12,0
469,9,12,0
469,10,12,0
469,11,12,0
469,13,14,0
469,13,20,0
469,14,21,0
469,15,21,0
469,16,21,0
469,17,21,0
469,18,21,1
469,19,21,0
470,0,12,2
470,1,2,1
470,1,7,3
470,2,4,0
470,2,3,0
470,2,5,0
470,6,12,0
470,6,10,1
470,7,12,1
470,7,16,3
470,8,12,0
470,9,12,0
470,10,12,0
470,11,12,0
470,13,20,0
470,14,20,0
470,15,20,0
470,16,20,1
470,17,18,0
470,17,21,0
470,18,20,0
470,19,20,0
471,0,12,2
471,1,5,0
471,2,5,0
471,3,5,0
471,4,5,1
471,4,7,3
471,6,12,0
471,6,10,1
471,7,12,1
471,7,19,3
471,8,12,0
471,9,12,0
471,10,12,0
471,11,12,0
471,13,21,0
471,14,21,0
471,15,21,0
471,16,21,0
471,17,20,0
471,18,20,0
471,19,21,1
471,20,21,0
472,0,12,2
472,1,2,1
472,1,7,3
472,2,4,0
472,2,3,0
472,2,5,0
472,6,12,0
472,6,10,1
472,7,12,1
472,7,18,3
472,8,12,0
472,9,12,0
472,10,12,0
472,11,12,0
472,13,19,0
472,14,19,0
472,15,16,0
472,15,19,0
472,17,19,0
472,18,19,1
473,0,12,2
473,1,5,0
473,2,5,0
473,3,5,0
473,4,5,1
473,4,7,3
473,6,12,0
473,6,10,1
473,7,12,1
473,7,16,3
473,8,12,0
473,9,12,0
473,10,12,0
473,11,12,0
473,13,17,0
473,14,17,0
473,15,17,0
473,16,17,1
473,17,18,0
473,17,19,0
474,0,12,2
474,1,2,1
474,1,7,3
474,2,4,0
474,2,3,0
474,2,5,0
474,6,12,0
474,6,10,1
474,7,12,1
474,7,16,3
474,8,12,0
474,9,12,0
474,10,12,0
474,11,12,0
474,13,17,0
474,14,17,0
474,15,17,0
474,16,17,1
474,17,18,0
474,17,19,0
475,0,12,2
475,1,5,0
475,2,5,0
475,3,5,0
475,4,5,1
475,4,7,3
475,6,12,0
475,6,10,1
475,7,12,1
475,7,19,3
475,8,12,0
475,9,12,0
475,10,12,0
475,11,12,0
475,13,18,0
475,13,20,0
475,14,15,0
475,15,20,0
475,16,20,0
475,17,20,0
475,18,20,0
475,19,20,1
476,0,12,2
476,1,2,1
476,1,7,3
476,2,4,0
476,2,3,0
476,2,5,0
476,6,12,0
476,6,10,1
476,7,12,1
476,7,18,3
476,8,12,0
476,9,12,0
476,10,12,0
476,11,12,0
476,13,14,0
476,13,20,0
476,14,21,0
476,15,21,0
476,16,21,0
476,17,21,0
476,18,21,1
476,19,21,0
477,0,12,2
477,1,5,0
477,2,5,0
477,3,5,0
477,4,5,1
477,4,7,3
477,6,12,0
477,6,10,1
477,7,12,1
477,7,16,3
477,8,12,0
477,9,12,0
477,10,12,0
477,11,12,0
477,13,20,0
477,14,20,0
477,15,20,0
477,16,20,1
477,17,18,0
477,17,21,0
477,18,20,0
477,19,20,0
478,0,12,2
478,1,2,1
478,1,7,3
478,2,4,0
478,2,3,0
478,2,5,0
478,6,12,0
478,6,10,1
478,7,12,1
478,7,19,3
478,8,12,0
478,9,12,0
478,10,12,0
478,11,12,0
478,13,21,0
478,14,21,0
478,15,21,0
478,16,21,0
478,17,20,0
478,18,20,0
478,19,21,1
478,20,21,0
479,0,12,2
479,1,5,0
479,2,5,0
479,3,5,0
479,4,5,1
479,4,7,3
479,6,12,0
479,6,10,1
479,7,12,1
479,7,18,3
479,8,12,0
479,9,12,0
479,10,12,0
479,11,12,0
479,13,19,0
479,14,19,0
479,15,16,0
479,15,19,0
479,17,19,0
479,18,19,1
480,0,6,2
480,1,2,1
480,1,11,3
480,2,4,0
480,2,3,0
480,2,5,0
480,6,10,0
480,6,9,0
480,6,13,0
480,6,12,0
480,6,7,0
480,6,8,0
480,6,11,1
480,11,17,3
480,12,13,1
480,14,18,0
480,15,18,0
480,16,18,0
480,17,18,1
480,18,19,0
480,18,20,0
481,0,6,2
481,1,5,0
481,2,5,0
481,3,5,0
481,4,5,1
481,4,11,3
481,6,10,0
481,6,9,0
481,6,13,0
481,6,12,0
481,6,7,0
481,6,8,0
481,6,11,1
481,11,17,3
481,12,13,1
481,14,18,0
481,15,18,0
481,16,18,0
481,17,18,1
481,18,19,0
481,18,20,0
482,0,6,2
482,1,2,1
482,1,11,3
482,2,4,0
482,2,3,0
482,2,5,0
482,6,10,0
482,6,9,0
482,6,13,0
482,6,12,0
482,6,7,0
482,6,8,0
482,6,11,1
482,11,20,3
482,12,13,1
482,14,19,0
482,14,21,0
482,15,16,0
482,16,21,0
482,17,21,0
482,18,21,0
482,19,21,0
482,20,21,1
483,0,6,2
483,1,5,0
483,2,5,0
483,3,5,0
483,4,5,1
483,4,11,3
483,6,10,0
483,6,9,0
483,6,13,0
483,6,12,0
483,6,7,0
483,6,8,0
483,6,11,1
483,11,19,3
483,12,13,1
483,14,15,0
483,14,21,0
483,15,22,0
483,16,22,0
483,17,22,0
483,18,22,0
483,19,22,1
483,20,22,0
484,0,6,2
484,1,2,1
484,1,11,3
484,2,4,0
484,2,3,0
484,2,5,0
484,6,10,0
484,6,9,0
484,6,13,0
484,6,12,0
484,6,7,0
484,6,8,0
484,6,11,1
484,11,17,3
484,12,13,1
484,14,21,0
484,15,21,0
484,16,21,0
484,17,21,1
484,18,19,0
484,18,22,0
484,19,21,0
484,20,21,0
485,0,6,2
485,1,5,0
485,2,5,0
485,3,5,0
485,4,5,1
485,4,11,3
485,6,10,0
485,6,9,0
485,6,13,0
485,6,12,0
485,6,7,0
485,6,8,0
485,6,11,1
485,11,20,3
485,12,13,1
485,14,22,0
485,15,22,0
485,16,22,0
485,17,22,0
485,18,21,0
485,19,21,0
485,20,22,1
485,21,22,0
486,0,6,2
486,1,2,1
486,1,11,3
486,2,4,0
486,2,3,0
486,2,5,0
486,6,10,0
486,6,9,0
486,6,13,0
486,6,12,0
486,6,7,0
486,6,8,0
486,6,11,1
486,11,19,3
486,12,13,1
486,14,20,0
486,15,20,0
486,16,17,0
486,16,20,0
486,18,20,0
486,19,20,1
487,0,6,2
487,1,5,0
487,2,5,0
487,3,5,0
487,4,5,1
487,4,11,3
487,6,10,0
487,6,9,0
487,6,13,0
487,6,12,0
487,6,7,0
487,6,8,0
487,6,11,1
487,11,17,3
487,12,13,1
487,14,18,0
487,15,18,0
487,16,18,0
487,17,18,1
487,18,19,0
487,18,20,0
488,0,6,2
488,1,2,1
488,1,11,3
488,2,4,0
488,2,3,0
488,2,5,0
488,6,10,0
488,6,9,0
488,6,13,0
488,6,12,0
488,6,7,0
488,6,8,0
488,6,11,1
488,11,17,3
488,12,13,1
488,14,18,0
488,15,18,0
488,16,18,0
488,17,18,1
488,18,19,0
488,18,20,0
489,0,6,2
489,1,5,0
489,2,5,0
489,3,5,0
489,4,5,1
489,4,11,3
489,6,10,0
489,6,9,0
489,6,13,0
489,6,12,0
489,6,7,0
489,6,8,0
489,6,11,1
489,11,20,3
489,12,13,1
489,14,19,0
489,14,21,0
489,15,16,0
489,16,21,0
489,17,21,0
489,18,21,0
489,19,21,0
489,20,21,1
490,0,6,2
490,1,2,1
490,1,11,3
490,2,4,0
490,2,3,0
490,2,5,0
490,6,10,0
490,6,9,0
490,6,13,0
490,6,12,0
490,6,7,0
490,6,8,0
490,6,11,1
490,11,19,3
490,12,13,1
490,14,15,0
490,14,21,0
490,15,22,0
490,16,22,0
490,17,22,0
490,18,22,0
490,19,22,1
490,20,22,0
491,0,6,2
491,1,5,0
491,2,5,0
491,3,5,0
491,4,5,1
491,4,11,3
491,6,10,0
491,6,9,0
491,6,13,0
491,6,12,0
491,6,7,0
491,6,8,0
491,6,11,1
491,11,17,3
491,12,13,1
491,14,21,0
491,15,21,0
491,16,21,0
491,17,21,1
491,18,19,0
491,18,22,0
491,19,21,0
491,20,21,0
492,0,6,2
492,1,2,1
492,1,11,3
492,2,4,0
492,2,3,0
492,2,5,0
492,6,10,0
492,6,9,0
492,6,13,0
492,6,12,0
492,6,7,0
492,6,8,0
492,6,11,1
492,11,20,3
492,12,13,1
492,14,22,0
492,15,22,0
492,16,22,0
492,17,22,0
492,18,21,0
492,19,21,0
492,20,22,1
492,21,22,0
493,0,6,2
493,1,5,0
493,2,5,0
493,3,5,0
493,4,5,1
493,4,11,3
493,6,10,0
493,6,9,0
493,6,13,0
493,6,12,0
493,6,7,0
493,6,8,0
493,6,11,1
493,11,19,3
493,12,13,1
493,14,20,0
493,15,20,0
493,16,17,0
493,16,20,0
493,18,20,0
493,19,20,1
494,0,12,2
494,1,2,1
494,1,7,3
494,2,4,0
494,2,3,0
494,2,5,0
494,6,12,0
494,6,13,1
494,7,12,1
494,7,17,3
494,8,12,0
494,9,12,0
494,10,12,0
494,11,12,0
494,12,13,0
494,14,18,0
494,15,18,0
494,16,18,0
494,17,18,1
494,18,19,0
494,18,20,0
495,0,12,2
495,1,5,0
495,2,5,0
495,3,5,0
495,4,5,1
495,4,7,3
495,6,12,0
495,6,13,1
495,7,12,1
495,7,17,3
495,8,12,0
495,9,12,0
495,10,12,0
495,11,12,0
495,12,13,0
495,14,18,0
495,15,18,0
495,16,18,0
495,17,18,1
495,18,19,0
495,18,20,0
496,0,12,2
496,1,2,1
496,1,7,3
496,2,4,0
496,2,3,0
496,2,5,0
496,6,12,0
496,6,13,1
496,7,12,1
496,7,20,3
496,8,12,0
496,9,12,0
496,10,12,0
496,11,12,0
496,12,13,0
496,14,19,0
496,14,21,0
496,15,16,0
496,16,21,0
496,17,21,0
496,18,21,0
496,19,21,0
496,20,21,1
497,0,12,2
497,1,5,0
497,2,5,0
497,3,5,0
497,4,5,1
497,4,7,3
497,6,12,0
497,6,13,1
497,7,12,1
497,7,19,3
497,8,12,0
497,9,12,0
497,10,12,0
497,11,12,0
497,12,13,0
497,14,15,0
497,14,21,0
497,15,22,0
497,16,22,0
497,17,22,0
497,18,22,0
497,19,22,1
497,20,22,0
498,0,12,2
498,1,2,1
498,1,7,3
498,2,4,0
498,2,3,0
498,2,5,0
498,6,12,0
498,6,13,1
498,7,12,1
498,7,17,3
498,8,12,0
498,9,12,0
498,10,12,0
498,11,12,0
498,12,13,0
498,14,21,0
498,15,21,0
498,16,21,0
498,17,21,1
498,18,19,0
498,18,22,0
498,19,21,0
498,20,21,0
499,0,12,2
499,1,5,0
499,2,5,0
499,3,5,0
499,4,5,1
499,4,7,3
499,6,12,0
499,6,13,1
499,7,12,1
499,7,20,3
499,8,12,0
499,9,12,0
499,10,12,0
499,11,12,0
499,12,13,0
499,14,22,0
499,15,22,0
499,16,22,0
499,17,22,0
499,18,21,0
499,19,21,0
499,20,22,1
499,21,22,0
500,0,12,2
500,1,2,1
500,1,7,3
500,2,4,0
500,2,3,0
500,2,5,0
500,6,12,0
500,6,13,1
500,7,12,1
500,7,19,3
500,8,12,0
500,9,12,0
500,10,12,0
500,11,12,0
500,12,13,0
500,14,20,0
500,15,20,0
500,16,17,0
500,16,20,0
500,18,20,0
500,19,20,1
501,0,12,2
501,1,5,0
501,2,5,0
501,3,5,0
501,4,5,1
501,4,7,3
501,6,12,0
501,6,13,1
501,7,12,1
501,7,17,3
501,8,12,0
501,9,12,0
501,10,12,0
501,11,12,0
501,12,13,0
501,14,18,0
501,15,18,0
501,16,18,0
501,17,18,1
501,18,19,0
501,18,20,0
502,0,12,2
502,1,2,1
502,1,7,3
502,2,4,0
502,2,3,0
502,2,5,0
502,6,12,0
502,6,13,1
502,7,12,1
502,7,17,3
502,8,12,0
502,9,12,0
502,10,12,0
502,11,12,0
502,12,13,0
502,14,18,0
502,15,18,0
502,16,18,0
502,17,18,1
502,18,19,0
502,18,20,0
503,0,12,2
503,1,5,0
503,2,5,0
503,3,5,0
503,4,5,1
503,4,7,3
503,6,12,0
503,6,13,1
503,7,12,1
503,7,20,3
503,8,12,0
503,9,12,0
503,10,12,0
503,11,12,0
503,12,13,0
503,14,19,0
503,14,21,0
503,15,16,0
503,16,21,0
503,17,21,0
503,18,21,0
503,19,21,0
503,20,21,1
504,0,12,2
504,1,2,1
504,1,7,3
504,2,4,0
504,2,3,0
504,2,5,0
504,6,12,0
504,6,13,1
504,7,12,1
504,7,19,3
504,8,12,0
504,9,12,0
504,10,12,0
504,11,12,0
504,12,13,0
504,14,15,0
504,14,21,0
504,15,22,0
504,16,22,0
504,17,22,0
504,18,22,0
504,19,22,1
504,20,22,0
505,0,12,2
505,1,5,0
505,2,5,0
505,3,5,0
505,4,5,1
505,4,7,3
505,6,12,0
505,6,13,1
505,7,12,1
505,7,17,3
505,8,12,0
505,9,12,0
505,10,12,0
505,11,12,0
505,12,13,0
505,14,21,0
505,15,21,0
505,16,21,0
505,17,21,1
505,18,19,0
505,18,22,0
505,19,21,0
505,20,21,0
506,0,12,2
506,1,2,1
506,1,7,3
506,2,4,0
506,2,3,0
506,2,5,0
506,6,12,0
506,6,13,1
506,7,12,1
506,7,20,3
506,8,12,0
506,9,12,0
506,10,12,0
506,11,12,0
506,12,13,0
506,14,22,0
506,15,22,0
506,16,22,0
506,17,22,0
506,18,21,0
506,19,21,0
506,20,22,1
506,21,22,0
507,0,12,2
507,1,5,0
507,2,5,0
507,3,5,0
507,4,5,1
507,4,7,3
507,6,12,0
507,6,13,1
507,7,12,1
507,7,19,3
507,8,12,0
507,9,12,0
507,10,12,0
507,11,12,0
507,12,13,0
507,14,20,0
507,15,20,0
507,16,17,0
507,16,20,0
507,18,20,0
507,19,20,1
508,0,6,2
508,1,2,1
508,1,11,3
508,2,4,0
508,2,3,0
508,2,5,0
508,6,13,0
508,6,12,0
508,6,7,0
508,6,9,0
508,6,10,0
508,6,8,0
508,6,11,1
508,11,17,3
508,12,13,1
508,14,18,0
508,15,18,0
508,16,18,0
508,17,18,1
508,18,19,0
508,18,20,0
509,0,6,2
509,1,5,0
509,2,5,0
509,3,5,0
509,4,5,1
509,4,11,3
509,6,13,0
509,6,12,0
509,6,7,0
509,6,9,0
509,6,10,0
509,6,8,0
509,6,11,1
509,11,17,3
509,12,13,1
509,14,18,0
509,15,18,0
509,16,18,0
509,17,18,1
509,18,19,0
509,18,20,0
510,0,6,2
510,1,2,1
510,1,11,3
510,2,4,0
510,2,3,0
510,2,5,0
510,6,13,0
510,6,12,0
510,6,7,0
510,6,9,0
510,6,10,0
510,6,8,0
510,6,11,1
510,11,20,3
510,12,13,1
510,14,19,0
510,14,21,0
510,15,16,0
510,16,21,0
510,17,21,0
510,18,21,0
510,19,21,0
510,20,21,1
511,0,6,2
511,1,5,0
511,2,5,0
511,3,5,0
511,4,5,1
511,4,11,3
511,6,13,0
511,6,12,0
511,6,7,0
511,6,9,0
511,6,10,0
511,6,8,0
511,6,11,1
511,11,19,3
511,12,13,1
511,14,15,0
511,14,21,0
511,15,22,0
511,16,22,0
511,17,22,0
511,18,22,0
511,19,22,1
511,20,22,0
512,0,6,2
512,1,2,1
512,1,11,3
512,2,4,0
512,2,3,0
512,2,5,0
512,6,13,0
512,6,12,0
512,6,7,0
512,6,9,0
512,6,10,0
512,6,8,0
512,6,11,1
512,11,17,3
512,12,13,1
512,14,21,0
512,15,21,0
512,16,21,0
512,17,21,1
512,18,19,0
512,18,22,0
512,19,21,0
512,20,21,0
513,0,6,2
513,1,5,0
513,2,5,0
513,3,5,0
513,4,5,1
513,4,11,3
513,6,13,0
513,6,12,0
513,6,7,0
513,6,9,0
513,6,10,0
513,6,8,0
513,6,11,1
513,11,20,3
513,12,13,1
513,14,22,0
513,15,22,0
513,16,22,0
513,17,22,0
513,18,21,0
513,19,21,0
513,20,22,1
513,21,22,0
514,0,6,2
514,1,2,1
514,1,11,3
514,2,4,0
514,2,3,0
514,2,5,0
514,6,13,0
514,6,12,0
514,6,7,0
514,6,9,0
514,6,10,0
514,6,8,0
514,6,11,1
514,11,19,3
514,12,13,1
514,14,20,0
514,15,20,0
514,16,17,0
514,16,20,0
514,18,20,0
514,19,20,1
515,0,6,2
515,1,5,0
515,2,5,0
515,3,5,0
515,4,5,1
515,4,11,3
515,6,13,0
515,6,12,0
515,6,7,0
515,6,9,0
515,6,10,0
515,6,8,0
515,6,11,1
515,11,17,3
515,12,13,1
515,14,18,0
515,15,18,0
515,16,18,0
515,17,18,1
515,18,19,0
515,18,20,0
516,0,6,2
516,1,2,1
516,1,11,3
516,2,4,0
516,2,3,0
516,2,5,0
516,6,13,0
516,6,12,0
516,6,7,0
516,6,9,0
516,6,10,0
516,6,8,0
516,6,11,1
516,11,17,3
516,12,13,1
516,14,18,0
516,15,18,0
516,16,18,0
516,17,18,1
516,18,19,0
516,18,20,0
517,0,6,2
517,1,5,0
517,2,5,0
517,3,5,0
517,4,5,1
517,4,11,3
517,6,13,0
517,6,12,0
517,6,7,0
517,6,9,0
517,6,10,0
517,6,8,0
517,6,11,1
517,11,20,3
517,12,13,1
517,14,19,0
517,14,21,0
517,15,16,0
517,16,21,0
517,17,21,0
517,18,21,0
517,19,21,0
517,20,21,1
518,0,6,2
518,1,2,1
518,1,11,3
518,2,4,0
518,2,3,0
518,2,5,0
518,6,13,0
518,6,12,0
518,6,7,0
518,6,9,0
518,6,10,0
518,6,8,0
518,6,11,1
518,11,19,3
518,12,13,1
518,14,15,0
518,14,21,0
518,15,22,0
518,16,22,0
518,17,22,0
518,18,22,0
518,19,22,1
518,20,22,0
519,0,6,2
519,1,5,0
519,2,5,0
519,3,5,0
519,4,5,1
519,4,11,3
519,6,13,0
519,6,12,0
519,6,7,0
519,6,9,0
519,6,10,0
519,6,8,0
519,6,11,1
519,11,17,3
519,12,13,1
519,14,21,0
519,15,21,0
519,16,21,0
519,17,21,1
519,18,19,0
519,18,22,0
519,19,21,0
519,20,21,0
520,0,6,2
520,1,2,1
520,1,11,3
520,2,4,0
520,2,3,0
520,2,5,0
520,6,13,0
520,6,12,0
520,6,7,0
520,6,9,0
520,6,10,0
520,6,8,0
520,6,11,1
520,11,20,3
520,12,13,1
520,14,22,0
520,15,22,0
520,16,22,0
520,17,22,0
520,18,21,0
520,19,21,0
520,20,22,1
520,21,22,0
521,0,6,2
521,1,5,0
521,2,5,0
521,3,5,0
521,4,5,1
521,4,11,3
521,6,13,0
521,6,12,0
521,6,7,0
521,6,9,0
521,6,10,0
521,6,8,0
521,6,11,1
521,11,19,3
521,12,13,1
521,14,20,0
521,15,20,0
521,16,17,0
521,16,20,0
521,18,20,0
521,19,20,1
522,0,6,2
522,1,2,1
522,1,9,3
522,2,4,0
522,2,3,0
522,2,5,0
522,6,12,0
522,6,8,0
522,6,11,0
522,6,10,0
522,6,9,1
522,6,7,1
522,9,16,3
522,13,17,0
522,14,17,0
522,15,17,0
522,16,17,1
522,17,18,0
522,17,19,0
523,0,6,2
523,1,5,0
523,2,5,0
523,3,5,0
523,4,5,1
523,4,9,3
523,6,12,0
523,6,8,0
523,6,11,0
523,6,10,0
523,6,9,1
523,6,7,1
523,9,16,3
523,13,17,0
523,14,17,0
523,15,17,0
523,16,17,1
523,17,18,0
523,17,19,0
524,0,6,2
524,1,2,1
524,1,9,3
524,2,4,0
524,2,3,0
524,2,5,0
524,6,12,0
524,6,8,0
524,6,11,0
524,6,10,0
524,6,9,1
524,6,7,1
524,9,19,3
524,13,18,0
524,13,20,0
524,14,15,0
524,15,20,0
524,16,20,0
524,17,20,0
524,18,20,0
524,19,20,1
525,0,6,2
525,1,5,0
525,2,5,0
525,3,5,0
525,4,5,1
525,4,9,3
525,6,12,0
525,6,8,0
525,6,11,0
525,6,10,0
525,6,9,1
525,6,7,1
525,9,18,3
525,13,14,0
525,13,20,0
525,14,21,0
525,15,21,0
525,16,21,0
525,17,21,0
525,18,21,1
525,19,21,0
526,0,6,2
526,1,2,1
526,1,9,3
526,2,4,0
526,2,3,0
526,2,5,0
526,6,12,0
526,6,8,0
526,6,11,0
526,6,10,0
526,6,9,1
526,6,7,1
526,9,16,3
526,13,20,0
526,14,20,0
526,15,20,0
526,16,20,1
526,17,18,0
526,17,21,0
526,18,20,0
526,19,20,0
527,0,6,2
527,1,5,0
527,2,5,0
527,3,5,0
527,4,5,1
527,4,9,3
527,6,12,0
527,6,8,0
527,6,11,0
527,6,10,0
527,6,9,1
527,6,7,1
527,9,19,3
527,13,21,0
527,14,21,0
527,15,21,0
527,16,21,0
527,17,20,0
527,18,20,0
527,19,21,1
527,20,21,0
528,0,6,2
528,1,2,1
528,1,9,3
528,2,4,0
528,2,3,0
528,2,5,0
528,6,12,0
528,6,8,0
528,6,11,0
528,6,10,0
528,6,9,1
528,6,7,1
528,9,18,3
528,13,19,0
528,14,19,0
528,15,16,0
528,15,19,0
528,17,19,0
528,18,19,1
529,0,6,2
529,1,5,0
529,2,5,0
529,3,5,0
529,4,5,1
529,4,9,3
529,6,12,0
529,6,8,0
529,6,11,0
529,6,10,0
529,6,9,1
529,6,7,1
529,9,16,3
529,13,17,0
529,14,17,0
529,15,17,0
529,16,17,1
529,17,18,0
529,17,19,0
530,0,6,2
530,1,2,1
530,1,9,3
530,2,4,0
530,2,3,0
530,2,5,0
530,6,12,0
530,6,8,0
530,6,11,0
530,6,10,0
530,6,9,1
530,6,7,1
530,9,16,3
530,13,17,0
530,14,17,0
530,15,17,0
530,16,17,1
530,17,18,0
530,17,19,0
531,0,6,2
531,1,5,0
531,2,5,0
531,3,5,0
531,4,5,1
531,4,9,3
531,6,12,0
531,6,8,0
531,6,11,0
531,6,10,0
531,6,9,1
531,6,7,1
531,9,19,3
531,13,18,0
531,13,20,0
531,14,15,0
531,15,20,0
531,16,20,0
531,17,20,0
531,18,20,0
531,19,20,1
532,0,6,2
532,1,2,1
532,1,9,3
532,2,4,0
532,2,3,0
532,2,5,0
532,6,12,0
532,6,8,0
532,6,11,0
532,6,10,0
532,6,9,1
532,6,7,1
532,9,18,3
532,13,14,0
532,13,20,0
532,14,21,0
532,15,21,0
532,16,21,0
532,17,21,0
532,18,21,1
532,19,21,0
533,0,6,2
533,1,5,0
533,2,5,0
533,3,5,0
533,4,5,1
533,4,9,3
533,6,12,0
533,6,8,0
533,6,11,0
533,6,10,0
533,6,9,1
533,6,7,1
533,9,16,3
533,13,20,0
533,14,20,0
533,15,20,0
533,16,20,1
533,17,18,0
533,17,21,0
533,18,20,0
533,19,20,0
534,0,6,2
534,1,2,1
534,1,9,3
534,2,4,0
534,2,3,0
534,2,5,0
534,6,12,0
534,6,8,0
534,6,11,0
534,6,10,0
534,6,9,1
534,6,7,1
534,9,19,3
534,13,21,0
534,14,21,0
534,15,21,0
534,16,21,0
534,17,20,0
534,18,20,0
534,19,21,1
534,20,21,0
535,0,6,2
535,1,5,0
535,2,5,0
535,3,5,0
535,4,5,1
535,4,9,3
535,6,12,0
535,6,8,0
535,6,11,0
535,6,10,0
535,6,9,1
535,6,7,1
535,9,18,3
535,13,19,0
535,14,19,0
535,15,16,0
535,15,19,0
535,17,19,0
535,18,19,1
536,0,11,2
536,1,2,1
536,1,8,3
536,2,4,0
536,2,3,0
536,2,5,0
536,6,11,0
536,7,11,0
536,8,11,1
536,8,16,3
536,9,11,0
536,10,11,1
536,11,12,0
536,13,17,0
536,14,17,0
536,15,17,0
536,16,17,1
536,17,18,0
536,17,19,0
537,0,11,2
537,1,5,0
537,2,5,0
537,3,5,0
537,4,5,1
537,4,8,3
537,6,11,0
537,7,11,0
537,8,11,1
537,8,16,3
537,9,11,0
537,10,11,1
537,11,12,0
537,13,17,0
537,14,17,0
537,15,17,0
537,16,17,1
537,17,18,0
537,17,19,0
538,0,11,2
538,1,2,1
538,1,8,3
538,2,4,0
538,2,3,0
538,2,5,0
538,6,11,0
538,7,11,0
538,8,11,1
538,8,19,3
538,9,11,0
538,10,11,1
538,11,12,0
538,13,18,0
538,13,20,0
538,14,15,0
538,15,20,0
538,16,20,0
538,17,20,0
538,18,20,0
538,19,20,1
539,0,11,2
539,1,5,0
539,2,5,0
539,3,5,0
539,4,5,1
539,4,8,3
539,6,11,0
